from,to,date_time,evacuation,km
20,180,2019-09-06 08:00:00,4.0,33.057397604634005
20,180,2019-09-07 00:00:00,48.599999999999994,33.057397604634005
20,180,2019-09-08 08:00:00,5.200000000000003,33.057397604634005
20,180,2019-09-09 08:00:00,6.800000000000001,33.057397604634005
20,180,2019-09-10 16:00:00,22.599999999999994,33.057397604634005
20,189,2019-08-28 08:00:00,8.8,74.05481208352543
20,189,2019-08-29 00:00:00,3.0,74.05481208352543
20,189,2019-08-29 08:00:00,5.0,74.05481208352543
20,189,2019-08-30 08:00:00,2.75,74.05481208352543
20,189,2019-09-01 16:00:00,2.4000000000000004,74.05481208352543
20,189,2019-09-02 00:00:00,1.7999999999999972,74.05481208352543
20,189,2019-09-05 00:00:00,2.0,74.05481208352543
20,189,2019-09-05 08:00:00,1.0,74.05481208352543
20,189,2019-09-05 16:00:00,6.399999999999999,74.05481208352543
20,189,2019-09-06 08:00:00,3.75,74.05481208352543
20,189,2019-09-07 00:00:00,0.4000000000000057,74.05481208352543
20,189,2019-09-08 00:00:00,7.600000000000001,74.05481208352543
20,189,2019-09-08 08:00:00,75.4,74.05481208352543
20,189,2019-09-08 16:00:00,5.4,74.05481208352543
20,190,2019-09-10 00:00:00,0.40000000000000036,60.99951508943868
20,193,2019-08-28 16:00:00,21.799999999999997,44.44700302527678
20,193,2019-08-29 08:00:00,0.8000000000000007,44.44700302527678
20,193,2019-08-29 16:00:00,4.799999999999997,44.44700302527678
20,193,2019-08-30 00:00:00,22.0,44.44700302527678
20,193,2019-08-30 16:00:00,14.75,44.44700302527678
20,193,2019-08-31 16:00:00,0.8000000000000007,44.44700302527678
20,193,2019-09-01 16:00:00,2.3999999999999986,44.44700302527678
20,193,2019-09-05 00:00:00,5.0,44.44700302527678
20,193,2019-09-06 00:00:00,18.0,44.44700302527678
20,193,2019-09-06 16:00:00,9.75,44.44700302527678
20,193,2019-09-07 00:00:00,14.800000000000011,44.44700302527678
20,193,2019-09-08 08:00:00,29.0,44.44700302527678
20,193,2019-09-08 16:00:00,9.399999999999999,44.44700302527678
20,193,2019-09-09 16:00:00,2.0,44.44700302527678
20,193,2019-09-10 00:00:00,1.2000000000000028,44.44700302527678
20,193,2019-09-10 16:00:00,1.7999999999999972,44.44700302527678
20,194,2019-08-28 16:00:00,17.400000000000006,58.18815870649707
20,194,2019-08-30 00:00:00,5.25,58.18815870649707
20,194,2019-09-06 08:00:00,5.5,58.18815870649707
20,194,2019-09-06 16:00:00,3.75,58.18815870649707
20,194,2019-09-08 00:00:00,13.200000000000003,58.18815870649707
20,194,2019-09-08 08:00:00,131.8,58.18815870649707
20,194,2019-09-08 16:00:00,5.799999999999997,58.18815870649707
20,194,2019-09-09 08:00:00,3.3999999999999986,58.18815870649707
20,229,2019-08-30 00:00:00,8.75,158.1771864599296
20,229,2019-08-30 08:00:00,4.5,158.1771864599296
20,229,2019-08-31 08:00:00,10.6,158.1771864599296
20,229,2019-09-05 00:00:00,2.6000000000000014,158.1771864599296
20,229,2019-09-06 00:00:00,15.75,158.1771864599296
20,229,2019-09-06 08:00:00,2.5,158.1771864599296
20,229,2019-09-08 16:00:00,17.200000000000003,158.1771864599296
20,230,2019-08-30 16:00:00,4.25,155.27467047840094
20,230,2019-09-06 16:00:00,0.25,155.27467047840094
20,230,2019-09-08 00:00:00,4.0,155.27467047840094
20,230,2019-09-08 16:00:00,2.4000000000000004,155.27467047840094
20,233,2019-09-01 16:00:00,4.0,176.751751283643
20,266,2019-08-28 16:00:00,21.0,46.36676778145382
20,266,2019-08-29 08:00:00,4.4,46.36676778145382
20,266,2019-08-30 00:00:00,2.0,46.36676778145382
20,266,2019-08-30 08:00:00,15.75,46.36676778145382
20,266,2019-08-30 16:00:00,12.5,46.36676778145382
20,266,2019-08-31 00:00:00,2.5999999999999943,46.36676778145382
20,266,2019-08-31 16:00:00,10.600000000000001,46.36676778145382
20,266,2019-09-05 16:00:00,11.399999999999999,46.36676778145382
20,266,2019-09-06 08:00:00,4.75,46.36676778145382
20,266,2019-09-06 16:00:00,11.5,46.36676778145382
20,266,2019-09-07 00:00:00,15.599999999999994,46.36676778145382
20,266,2019-09-07 08:00:00,5.399999999999999,46.36676778145382
20,266,2019-09-07 16:00:00,10.600000000000001,46.36676778145382
20,266,2019-09-08 08:00:00,33.8,46.36676778145382
20,266,2019-09-08 16:00:00,0.1999999999999993,46.36676778145382
20,266,2019-09-09 16:00:00,14.0,46.36676778145382
20,267,2019-08-28 00:00:00,2.4000000000000004,66.33199413889106
20,267,2019-08-30 00:00:00,0.5,66.33199413889106
20,267,2019-09-04 16:00:00,0.40000000000000036,66.33199413889106
20,267,2019-09-06 00:00:00,2.5,66.33199413889106
20,267,2019-09-09 16:00:00,4.0,66.33199413889106
20,308,2019-08-28 00:00:00,0.1999999999999993,95.32442360381098
20,308,2019-08-29 00:00:00,3.0,95.32442360381098
20,308,2019-09-07 00:00:00,2.5999999999999996,95.32442360381098
20,312,2019-08-28 00:00:00,7.199999999999999,45.23105825635864
20,312,2019-08-29 16:00:00,7.0,45.23105825635864
20,312,2019-08-30 00:00:00,1.25,45.23105825635864
20,312,2019-08-31 00:00:00,0.6000000000000014,45.23105825635864
20,312,2019-09-06 00:00:00,0.25,45.23105825635864
20,312,2019-09-06 16:00:00,0.25,45.23105825635864
20,312,2019-09-07 00:00:00,3.6000000000000014,45.23105825635864
20,312,2019-09-10 00:00:00,1.0,45.23105825635864
20,314,2019-08-28 00:00:00,3.8000000000000007,38.22842768714426
20,314,2019-08-29 00:00:00,5.0,38.22842768714426
20,314,2019-08-29 16:00:00,0.8000000000000007,38.22842768714426
20,314,2019-08-30 00:00:00,3.75,38.22842768714426
20,314,2019-08-30 16:00:00,2.5,38.22842768714426
20,314,2019-08-31 00:00:00,3.8000000000000007,38.22842768714426
20,314,2019-09-02 00:00:00,0.6000000000000014,38.22842768714426
20,314,2019-09-04 00:00:00,5.800000000000001,38.22842768714426
20,314,2019-09-05 00:00:00,3.0,38.22842768714426
20,314,2019-09-06 00:00:00,2.75,38.22842768714426
20,314,2019-09-07 00:00:00,2.8000000000000007,38.22842768714426
20,314,2019-09-10 00:00:00,4.399999999999999,38.22842768714426
21,20,2019-08-28 16:00:00,9.600000000000001,23.274916963014384
21,20,2019-08-29 00:00:00,3.5999999999999996,23.274916963014384
21,20,2019-08-29 08:00:00,3.4000000000000057,23.274916963014384
21,20,2019-08-29 16:00:00,3.799999999999997,23.274916963014384
21,20,2019-08-30 00:00:00,14.25,23.274916963014384
21,20,2019-08-30 08:00:00,5.75,23.274916963014384
21,20,2019-09-01 00:00:00,6.399999999999999,23.274916963014384
21,20,2019-09-02 00:00:00,1.8000000000000007,23.274916963014384
21,20,2019-09-04 00:00:00,7.6,23.274916963014384
21,20,2019-09-04 16:00:00,20.6,23.274916963014384
21,20,2019-09-05 08:00:00,7.400000000000006,23.274916963014384
21,20,2019-09-05 16:00:00,3.799999999999997,23.274916963014384
21,20,2019-09-06 08:00:00,1.75,23.274916963014384
21,20,2019-09-06 16:00:00,2.5,23.274916963014384
21,20,2019-09-07 16:00:00,7.600000000000001,23.274916963014384
21,20,2019-09-08 16:00:00,3.799999999999997,23.274916963014384
21,20,2019-09-09 00:00:00,42.8,23.274916963014384
21,20,2019-09-09 08:00:00,7.599999999999994,23.274916963014384
21,20,2019-09-10 16:00:00,15.799999999999997,23.274916963014384
21,21,2019-08-28 08:00:00,1.8000000000000114,0.0
21,21,2019-09-02 08:00:00,93.19999999999999,0.0
21,21,2019-09-08 00:00:00,12.599999999999994,0.0
22,20,2019-08-28 08:00:00,72.20000000000005,21.55116018734182
22,20,2019-08-29 00:00:00,8.0,21.55116018734182
22,20,2019-08-29 08:00:00,70.20000000000005,21.55116018734182
22,20,2019-08-29 16:00:00,0.8000000000000682,21.55116018734182
22,20,2019-08-30 08:00:00,56.75,21.55116018734182
22,20,2019-08-31 00:00:00,4.7999999999999545,21.55116018734182
22,20,2019-09-01 16:00:00,1.0,21.55116018734182
22,20,2019-09-02 00:00:00,28.80000000000001,21.55116018734182
22,20,2019-09-04 16:00:00,2.7999999999999545,21.55116018734182
22,20,2019-09-05 08:00:00,48.200000000000045,21.55116018734182
22,20,2019-09-05 16:00:00,30.800000000000068,21.55116018734182
22,20,2019-09-06 00:00:00,23.75,21.55116018734182
22,20,2019-09-06 08:00:00,73.75,21.55116018734182
22,20,2019-09-06 16:00:00,63.25,21.55116018734182
22,20,2019-09-07 00:00:00,57.799999999999955,21.55116018734182
22,20,2019-09-07 16:00:00,96.20000000000005,21.55116018734182
22,20,2019-09-08 00:00:00,19.19999999999999,21.55116018734182
22,20,2019-09-08 08:00:00,4.0,21.55116018734182
22,20,2019-09-09 00:00:00,11.800000000000011,21.55116018734182
22,22,2019-08-28 16:00:00,13.800000000000182,0.0
22,22,2019-08-30 16:00:00,109.25,0.0
22,22,2019-08-31 00:00:00,147.19999999999982,0.0
22,22,2019-08-31 08:00:00,100.19999999999982,0.0
22,22,2019-08-31 16:00:00,264.5999999999999,0.0
22,22,2019-09-01 00:00:00,266.5999999999999,0.0
22,22,2019-09-01 08:00:00,157.19999999999982,0.0
22,22,2019-09-01 16:00:00,243.4000000000001,0.0
22,22,2019-09-02 00:00:00,138.19999999999982,0.0
22,22,2019-09-02 08:00:00,816.8000000000002,0.0
22,22,2019-09-02 16:00:00,606.0,0.0
22,22,2019-09-03 00:00:00,749.0,0.0
22,22,2019-09-03 08:00:00,477.1999999999998,0.0
22,22,2019-09-03 16:00:00,485.5999999999999,0.0
22,22,2019-09-04 00:00:00,463.0,0.0
22,22,2019-09-04 08:00:00,179.0,0.0
22,22,2019-09-04 16:00:00,76.80000000000018,0.0
22,22,2019-09-05 00:00:00,136.80000000000018,0.0
22,22,2019-09-06 00:00:00,42.5,0.0
22,22,2019-09-06 16:00:00,16.25,0.0
22,25,2019-08-28 00:00:00,3.3999999999999986,24.676555028913334
22,25,2019-08-28 16:00:00,1.2000000000000028,24.676555028913334
22,25,2019-08-29 00:00:00,13.200000000000003,24.676555028913334
22,25,2019-08-29 08:00:00,5.0,24.676555028913334
22,25,2019-08-30 00:00:00,0.25,24.676555028913334
22,25,2019-08-30 08:00:00,12.5,24.676555028913334
22,25,2019-08-31 00:00:00,24.6,24.676555028913334
22,25,2019-08-31 08:00:00,1.0,24.676555028913334
22,25,2019-08-31 16:00:00,4.0,24.676555028913334
22,25,2019-09-01 00:00:00,14.8,24.676555028913334
22,25,2019-09-01 08:00:00,0.5999999999999996,24.676555028913334
22,25,2019-09-02 00:00:00,3.6000000000000014,24.676555028913334
22,25,2019-09-05 08:00:00,6.0,24.676555028913334
22,25,2019-09-05 16:00:00,12.200000000000003,24.676555028913334
22,25,2019-09-06 16:00:00,7.75,24.676555028913334
22,25,2019-09-07 16:00:00,2.0,24.676555028913334
22,25,2019-09-08 00:00:00,5.800000000000001,24.676555028913334
22,25,2019-09-08 08:00:00,5.6,24.676555028913334
22,25,2019-09-09 08:00:00,1.0,24.676555028913334
22,25,2019-09-09 16:00:00,14.399999999999999,24.676555028913334
22,76,2019-08-28 00:00:00,8.799999999999997,23.376451777302766
22,76,2019-08-28 16:00:00,3.6000000000000014,23.376451777302766
22,76,2019-08-29 00:00:00,8.200000000000003,23.376451777302766
22,76,2019-09-03 16:00:00,6.600000000000001,23.376451777302766
22,76,2019-09-04 16:00:00,5.600000000000001,23.376451777302766
22,76,2019-09-06 00:00:00,4.75,23.376451777302766
